Name,Type,Lat,Lon
Biserica Ortodoxă,lacas de cult,47.086175,21.9250032
Biserica Catolică Episcopia Bihor,lacas de cult,47.1034188,21.9003973
Biserica Sfânta Treime Bistrița,lacas de cult,47.13793,24.5109627
Capelă militară,lacas de cult,46.3483316,26.258975
Biserica Nașterii Maicii Domnului,lacas de cult,46.332202,26.06973
Biserica,lacas de cult,47.090572,21.9790099
Biserica,lacas de cult,47.0851597,22.0677078
Biserica,lacas de cult,47.0889859,22.1153491
Biserica,lacas de cult,47.0828897,22.1143886
Biserica,lacas de cult,47.167631,21.836267
Biserica,lacas de cult,47.169393,21.8390285
Biserica Sf Trei Ierarhi,lacas de cult,47.0744392,21.9128272
Adormirea Maicii Domnului,lacas de cult,47.0728056,21.9221787
Biserica Sfinții Arhangheli Mihail și Gavril,lacas de cult,47.042405,22.1406521
Biserica ortodoxă Înălțarea Domnului,lacas de cult,45.0470254,25.9499829
Biserica Sfinții Apostoli Petru și Pavel,lacas de cult,47.0530011,21.9006057
Biserica scufundată,lacas de cult,46.3280697,23.2100457
Biserica Ortodoxă Sânmartin,lacas de cult,47.0057296,21.9754934
Biserica Sf Arhangheli,lacas de cult,46.9987389,21.9525349
Biserica Romano-Catolică,lacas de cult,47.0040701,21.9770455
Biserica,lacas de cult,47.0127714,22.0204921
Biserica Greco-Catolică Nașterea Maicii Domnului,lacas de cult,47.069222,21.7628832
Biserica Ortodoxă Înâlțarea Domnului,lacas de cult,47.0766714,21.7778979
Biserica,lacas de cult,47.0451899,21.7183325
Biserica Ortodoxă Sfinții Arhangheli,lacas de cult,47.0694703,21.763458
Biserica,lacas de cult,46.9819018,21.7078925
Biserica,lacas de cult,47.0097784,21.8059916
Biserica,lacas de cult,46.9612382,21.7109874
"Biserica Ortodoxa ""Adormirea Maicii Domnului""",lacas de cult,46.9938164,21.8814573
Biserica,lacas de cult,46.9998351,21.8834077
Biserica Recea,lacas de cult,46.4664888,24.4220566
Biserica Șincai,lacas de cult,46.6557157,24.3847372
Biserica,lacas de cult,46.9700844,22.0228074
Biserica Cuvioasa Paraschiva,lacas de cult,47.8005984,27.1963743
Biserica Alparea,lacas de cult,47.030307,22.0470917
Biserica Nouă,lacas de cult,47.0449927,22.0303014
Biserica Veche,lacas de cult,47.0451609,22.0298883
Biserica Reformată,lacas de cult,47.0441933,22.0285743
Biserica,lacas de cult,47.056667,22.0447209
Biserica,lacas de cult,46.995848,22.0773212
Biserica,lacas de cult,46.9371803,22.1194671
Biserica,lacas de cult,46.9499362,22.0520902
Mânăstirea Uspenia,lacas de cult,44.8400772,28.5644559
Biserica,lacas de cult,46.973958,22.2002643
Biserica,lacas de cult,46.9819151,22.1673807
Biserica,lacas de cult,46.9756785,22.197555
Biserica,lacas de cult,46.9828736,22.2420529
Sfinții Voievozi,lacas de cult,45.1403775,25.788457
Biserica,lacas de cult,46.9001722,22.1283811
Biserica,lacas de cult,46.9132339,22.1411001
Biserica,lacas de cult,46.8790487,22.1527482
Biserica,lacas de cult,46.9288002,22.1835861
Biserica,lacas de cult,46.8459771,22.2323798
Biserica,lacas de cult,46.8619388,22.2023983
Biseria,lacas de cult,46.8860433,22.2336728
Biserica de lemn,lacas de cult,46.8452516,22.6560302
Schitul Remeți,lacas de cult,46.7808305,22.5583935
Biserica Catolică Nașterea Sfântului Ioan Botezătorul,lacas de cult,47.7396603,26.6648573
Biserica,lacas de cult,46.9509732,22.6427762
Biserica,lacas de cult,46.9466026,22.6372778
Biserica Ortodoxa Beznea,lacas de cult,46.9564663,22.6137637
Biserica Greco-Catolică Borod,lacas de cult,46.9912494,22.6133018
Biserica,lacas de cult,46.9837221,22.6421488
Biserica,lacas de cult,46.9415151,22.5720498
Biserica,lacas de cult,46.9886953,22.4945698
Biserica,lacas de cult,46.9885614,22.4383915
Biserica,lacas de cult,46.956876,22.3964044
Biserica Sârbi,lacas de cult,47.066946,22.7914651
Biserica Sfinții Arhangeli Mihail și Gavril Sohodol (1921),lacas de cult,46.3396437,23.0115176
Schitul Vovidenia,lacas de cult,47.2563834,26.2079882
Biserica Șimian,lacas de cult,44.6162611,22.7039405
Biserica Magheru,lacas de cult,44.6533053,22.6287386
biserica,lacas de cult,44.7536117,25.2548626
Biserica Ortodoxă Hărman,lacas de cult,45.721544,25.6849692
Biserica,lacas de cult,46.9780648,22.3259859
Biserica,lacas de cult,46.8284511,22.2325465
Biserica,lacas de cult,46.8634062,22.2477652
Biserica Sfânta Treime,lacas de cult,45.6313087,25.5753218
Biserica Cuvioasa Parascheva,lacas de cult,45.636879,25.5862347
Biserica,lacas de cult,45.1814859,25.7629292
Biserica Evanghelică,lacas de cult,45.8888674,23.7943375
Biserica Marină,lacas de cult,45.2784987,25.0488378
Biserica Adormirea Maicii Domnului,lacas de cult,45.335903,26.3612833
Biserica Robești,lacas de cult,45.2936718,26.5895562
biserica,lacas de cult,45.3056482,26.5350628
biserica,lacas de cult,45.299161,26.8660382
biserica,lacas de cult,44.4886518,25.7113952
biserica,lacas de cult,44.5013597,25.7576477
biserica,lacas de cult,44.5010494,24.3382062
biserica,lacas de cult,44.447364,24.1406122
biserica,lacas de cult,44.518964,24.0146009
Biserica,lacas de cult,46.8169058,22.2509861
Biserica,lacas de cult,46.796098,22.2294803
Biserica,lacas de cult,46.8338678,22.2578184
biserica,lacas de cult,44.5949425,23.6861494
biserica,lacas de cult,44.6111045,23.6206425
biserica,lacas de cult,44.6314664,23.6642158
biserica,lacas de cult,44.6644088,23.6431501
biserica,lacas de cult,45.3980513,22.0119175
Biserica Veche Întorsura Buzăului (1937),lacas de cult,45.6701971,26.0284674
Biserica,lacas de cult,46.8449244,22.3109738
Biserica,lacas de cult,46.8494538,22.283433
Biserica Nouă Rădești,lacas de cult,45.0707017,25.0008851
Biserica Veche Rădești,lacas de cult,45.0710063,25.0040985
Biserica Ortodoxă Sfântul Mare Mucenic Gheorghe,lacas de cult,46.4625936,24.1584625
biserica ungurească,lacas de cult,46.4646911,24.1560986
Biserica Șuștiu,lacas de cult,46.4991224,22.4568691
Biserica,lacas de cult,46.7201533,21.8367077
Biserica,lacas de cult,46.8516614,22.3098703
Biserica,lacas de cult,46.7872369,22.2726631
Biserica,lacas de cult,46.7941325,22.288314
Biserica,lacas de cult,46.7773115,22.2595224
Biserica,lacas de cult,46.7673129,22.2119366
Biserica,lacas de cult,46.7715325,22.2488152
Biserica,lacas de cult,44.8416868,24.7718657
Sanctuarul Fecioara Săracilor,lacas de cult,46.1483784,23.917133
Biserica,lacas de cult,46.7321255,22.2680104
Biserica,lacas de cult,46.7472516,22.2321331
Biserica,lacas de cult,46.7474613,22.2321972
Biserica,lacas de cult,46.7326241,22.2687258
Biserica,lacas de cult,46.7115534,22.2872396
Biserica Buna Vestire,lacas de cult,46.6948683,22.2938458
Biserica Adormirea Maicii Domnului,lacas de cult,46.6953061,22.2933549
Biserica,lacas de cult,46.7321446,22.3069731
Biserica,lacas de cult,46.7693485,22.2916523
Biserica,lacas de cult,46.746951,22.2887986
Biserica,lacas de cult,46.7301554,22.3036607
Biserica,lacas de cult,46.7970841,22.3116939
Biserica,lacas de cult,46.7972678,22.3127264
Biserica,lacas de cult,46.7887885,22.32354
Biserica,lacas de cult,46.7881908,22.324306
Biserica,lacas de cult,46.8078223,22.4000382
Biserica,lacas de cult,46.7979989,22.4075473
Biserica Înălțarea Domnului,lacas de cult,46.1996597,23.9443455
Biserica Romano-Catolică Roșiori,lacas de cult,46.5139693,24.09748
Biserica Ortodoxă Roșiori,lacas de cult,46.5110787,24.0934703
Biserica Ortodoxă Tăureni,lacas de cult,46.5774124,24.08433
Biserica Baptistă Tăureni,lacas de cult,46.579691,24.0821066
Biserica,lacas de cult,46.7809104,22.4283716
Biserica Iazu Nou,lacas de cult,47.4812997,27.204116
Biserica Câmpeni,lacas de cult,47.505657,26.9963628
Biserica,lacas de cult,46.8945838,22.0984045
Biserica Sânnicoară,lacas de cult,46.9809429,24.1285504
Biserica Greco-Catolică,lacas de cult,47.0001096,24.137616
Biserica Ortodoxă,lacas de cult,47.0017082,24.1393165
Biserica,lacas de cult,46.9078358,22.0789812
Biserica Sf Paraschiva,lacas de cult,46.1795628,23.9247059
Biserica,lacas de cult,46.9092788,22.0663481
Biserica,lacas de cult,46.904302,22.0673518
Biserica,lacas de cult,46.8774523,22.0992943
Biserica,lacas de cult,46.875815,22.1225274
Biserica,lacas de cult,46.856547,22.087302
Biserica Ortodoxă Izbuc,lacas de cult,46.4416145,22.4676551
Biserica Ortodoxă Călugări,lacas de cult,46.4221592,22.4776813
Biserica Ortodoxă din Mânăstirea Izbuc,lacas de cult,46.3956999,22.4877288
Biserica Ortodoxă Română,lacas de cult,46.4776151,22.4744276
Biserica Catolică Maghiară,lacas de cult,46.4760266,22.4720326
Biserica Colești,lacas de cult,46.4796728,22.4272288
Biserica Câmp,lacas de cult,46.4698422,22.4414524
Biserica Briheni,lacas de cult,46.5000045,22.401989
Biserica,lacas de cult,46.5885375,22.3340599
Biserica,lacas de cult,46.5702697,22.1995223
Bisericuța de Lemn,lacas de cult,45.4290493,23.3617559
Biserica,lacas de cult,46.6388571,22.3095575
Biserica Ortodoxă Sfântul Nicolae Motiș (construită anul 2004),lacas de cult,46.0593454,24.3438288
biserica,lacas de cult,44.4676609,23.246506
biserica,lacas de cult,44.4726117,23.2878198
Biserica,lacas de cult,46.6483374,22.047991
Biserica,lacas de cult,46.6500572,22.0838332
Biserica,lacas de cult,46.6523861,22.0661711
Biserica,lacas de cult,46.6825428,21.9791335
Biserica,lacas de cult,46.6749281,21.9282678
Biserica,lacas de cult,46.6372536,21.9563667
Biserica,lacas de cult,46.6365501,21.9563642
Biserica,lacas de cult,46.7067954,22.05276
Biserica,lacas de cult,46.7509328,22.0262706
Peștera Sălbaticului,lacas de cult,45.3000762,24.3338164
Biserica,lacas de cult,44.2569521,25.0444552
Biserica,lacas de cult,44.2497746,25.0535747
Biserica Sfântul Gheorghe (Eternitate),lacas de cult,47.1678754,27.609073
Biserica Intrarea Domnului în Ierusalim,lacas de cult,47.15854,27.6201236
Biserica,lacas de cult,46.6809136,22.0904431
Biserica Adormirea Maicii Domnului - Barnovschi,lacas de cult,47.1603344,27.5934115
Biserica,lacas de cult,46.5884958,22.3638958
Biserica Albă,lacas de cult,47.162828,27.5954908
Biserica Socola Mică,lacas de cult,47.1252777,27.6156938
Biserica,lacas de cult,46.7173421,21.8353373
Capela Sf. Trei Ierarhi,lacas de cult,47.2008551,27.541487
Biserica Învierea Domnului,lacas de cult,47.1320177,27.5653599
Capela Sfinții Arhangheli Mihail și Gavril,lacas de cult,47.1624776,27.580468
Sfinții Arhangheli Mihail și Gavriil,lacas de cult,47.1722367,27.5444491
Biserica Reformată Maghiară,lacas de cult,46.9434341,24.1120022
Biserica Sf Ana,lacas de cult,46.9452103,24.1130541
Capela Intitutului Teologic Romano-Catolic,lacas de cult,47.176369,27.5663916
Mănăstirea Iezuită,lacas de cult,47.1819531,27.5576984
Biserica Penticostală Străjerul,lacas de cult,47.1610024,27.6047229
Biserica Sfântul Nicolae Aroneanu,lacas de cult,47.2068264,27.6015608
Biserica Baptistă Sf. Treime,lacas de cult,47.1340272,27.5713022
Biserica Evanghelică Nicolina,lacas de cult,47.1356402,27.574946
Biserica Baptistă Sfânta Treime,lacas de cult,45.4311758,28.037327
Casa de la cinci drumuri,lacas de cult,47.1637574,27.5939522
Biserica,lacas de cult,46.7265307,21.9096619
Biserica,lacas de cult,46.7389031,21.9968632
Biserica,lacas de cult,46.708263,21.8052627
biserica,lacas de cult,44.2305748,24.3802257
biserica,lacas de cult,44.2419439,24.3667713
Biserica Brâncoveni - Sfântul Nicolae,lacas de cult,44.315278,24.3109647
Biserica Mărgheni,lacas de cult,44.3279081,24.3441603
Biserica,lacas de cult,46.8746749,21.6484247
Biserica,lacas de cult,46.9170899,21.7113758
Biserica,lacas de cult,46.9173044,21.6181667
Biserica Catolică Slovacă,lacas de cult,46.8303553,21.6727685
Biserica,lacas de cult,46.641936,21.5563469
Biserica,lacas de cult,46.6412657,21.5526293
Biserica,lacas de cult,46.739741,21.7192943
Capela cimitirului evreiesc,lacas de cult,47.1777785,27.5391212
Biserica,lacas de cult,46.7134103,21.6818353
Biserica,lacas de cult,46.717991,21.6697705
Biserica Sf Arhangheli,lacas de cult,46.9126095,24.1492416
Biserica Ortodoxă Deleni,lacas de cult,46.8374625,24.8039355
Biserica,lacas de cult,46.6786211,21.6024957
Biserica,lacas de cult,46.6889541,21.6134273
Biserica,lacas de cult,46.7304084,21.5776205
Biserica Idicel,lacas de cult,46.8561263,24.8177131
Biserica Idicel-Pădure,lacas de cult,46.8544535,24.8577156
Biserica Reformată,lacas de cult,46.8916976,24.8155
Biserica Ortodoxă,lacas de cult,46.8932005,24.8187373
Biserica,lacas de cult,46.8307846,21.7470931
Biserica Buna Vestire,lacas de cult,46.9150306,24.8324597
Biserica,lacas de cult,46.8381345,21.8045573
Biserica,lacas de cult,44.9009652,28.5560082
Biserica Sfânta Ecaterina,lacas de cult,43.9755015,25.961183
Biserica Romano-Catolică,lacas de cult,46.9054345,21.7877768
Biserica,lacas de cult,46.9019399,21.7906254
Biserica,lacas de cult,46.8962213,21.743633
Biserica,lacas de cult,46.8952482,21.7582215
Biserica,lacas de cult,46.8961848,21.7432764
Biserica,lacas de cult,46.9491227,21.7294881
Biserica,lacas de cult,47.1324636,27.5679933
Biserica Borzia,lacas de cult,46.9698937,24.9327933
Biserica,lacas de cult,46.945194,24.8343989
Biserica Dumbrava,lacas de cult,46.9375482,24.8027574
Biserica Morăreni,lacas de cult,46.9247639,24.830866
Biserica Maiorești,lacas de cult,46.9081355,24.8102835
Biserica,lacas de cult,46.9609693,21.7146526
Biserica,lacas de cult,46.9260957,21.7803122
Biserica din Grui,lacas de cult,45.7868301,23.8800155
Biserica Mică,lacas de cult,45.7985302,23.8469973
Biserica Sfinții Arhangheli Mihail și Gavriil,lacas de cult,45.7980291,23.8475953
Biserica Reformată,lacas de cult,46.8935034,24.7953465
Biserica Lunca Mureșului,lacas de cult,46.8746358,24.790173
Biserica Provița de Jos,lacas de cult,45.1200428,25.6696596
Sinagoga Cismarilor,lacas de cult,47.1598493,27.5940029
Biserica Ortodoxă,lacas de cult,46.8382787,24.9211068
Biserica Sfânta Treime,lacas de cult,46.7819339,24.8792162
Biserica Jabenița,lacas de cult,46.7831299,24.7947715
Biserica Ortodoxă Adrian,lacas de cult,46.7820591,24.8319227
Biserica Ortodoxă Hodac,lacas de cult,46.7742039,24.9230527
Biserica Greco-Catolică Hodac,lacas de cult,46.7744483,24.9230794
Biserica Tireu,lacas de cult,46.7658674,24.9951546
Biserica Ortodoxă Toaca,lacas de cult,46.7928282,24.9635713
Biserica Romano-Catolică,lacas de cult,46.7724137,24.8566104
Biserica Reformată,lacas de cult,46.7738721,24.8498995
Biserica Ortodoxă,lacas de cult,46.7717229,24.8526839
Biserica Ortodoxă Zorleni,lacas de cult,46.2656773,27.7114411
Biserica reformată,lacas de cult,46.0756122,25.5977147
Biserica Greco-Catolică Ibănești,lacas de cult,46.7700856,24.9298595
Biserica Ortodoxă Ibănești,lacas de cult,46.770136,24.9301636
Biserica Unitariană,lacas de cult,46.470615,25.1879317
Biserica,lacas de cult,46.754398,24.9690111
Biserica Balda,lacas de cult,46.7324799,24.1426303
Biserica Veche Vișinelu,lacas de cult,46.7390961,24.1030115
Biserica Nouă Vișinelu,lacas de cult,46.737429,24.1027673
Biserica,lacas de cult,46.8860229,21.8445385
Biserica,lacas de cult,46.8765392,21.9002156
Biserica,lacas de cult,46.8815922,21.9001671
biserică,lacas de cult,47.3517078,27.1998855
Biserica Ortodoxă,lacas de cult,46.6806014,24.155513
Biserica Ortodoxă Zau de Câmpie,lacas de cult,46.6190416,24.1258373
Biserica,lacas de cult,46.820071,21.9122906
Biserica,lacas de cult,46.8908516,21.9716255
Biserica,lacas de cult,46.9479756,21.8673975
Biserica,lacas de cult,46.9466865,21.8695974
Biserica Ortodoxă Valea Largă,lacas de cult,46.6180711,24.0707633
Biserica de lemn Valea Largă,lacas de cult,46.6175387,24.067518
Biserica,lacas de cult,46.9153742,22.0143754
Biserica Reformată Grindeni,lacas de cult,46.4997799,24.0008522
Biserica Ortodoxă Grindeni,lacas de cult,46.5006421,23.9967132
"Biserica de lemn ""Sfântul Vasile cel Mare"" Grindeni",lacas de cult,46.5018091,23.9923977
Biserica,lacas de cult,46.2875444,25.2910347
Biserica Ortodoxă Satu Nou,lacas de cult,47.3212643,27.0975705
Biserica Belcești 1,lacas de cult,47.3089041,27.0846252
Biserica,lacas de cult,46.8413766,22.1278855
Biserica,lacas de cult,46.8414499,22.1280249
Biserica,lacas de cult,46.8082448,22.1058646
Biserica,lacas de cult,46.8031833,22.1265201
Biserica,lacas de cult,46.801027,22.2017757
Biserica,lacas de cult,46.7940825,22.1519725
Mănăstirea Hadâmbu,lacas de cult,47.011262,27.4304124
Biserica,lacas de cult,46.8574398,22.167521
Biserica Greco-Catolică Sânger,lacas de cult,46.5579214,24.1423245
Biserica Ortodoxă Nouă Sânger,lacas de cult,46.5584084,24.1416997
Biserica Ortodoxă Veche Sânger,lacas de cult,46.5584349,24.1439471
Biserica Romano-Catolică Sfântul Ștefan Rege,lacas de cult,46.5579048,24.1476487
Biserica,lacas de cult,46.8339084,22.1779314
Biserica,lacas de cult,46.7821672,22.0233415
Biserica de Lemn din Chețani,lacas de cult,46.4617016,24.0254524
Biserica Greco-Catolică Chețani,lacas de cult,46.4621522,24.0265306
Biserica Ortodoxă Chețani,lacas de cult,46.4634216,24.0265952
Biserica Ortodoxă Sfântul Ierarh Ioan Gură de Aur,lacas de cult,46.4454104,24.061016
Biserica Reformată Hădăreni,lacas de cult,46.4662005,23.9899351
Biserica Ortodoxă Hădăreni,lacas de cult,46.4666882,23.983962
Biserica,lacas de cult,46.7845111,22.128595
Biserica Ortodoxă Veche,lacas de cult,46.463784,23.9538673
Biserica Reformată,lacas de cult,46.4722501,23.9509034
Biserica Ortodoxă Nouă,lacas de cult,46.4717183,23.9512038
Biserica Sfântul Dumitru,lacas de cult,46.4433302,23.9799084
Biserica Gura Arieșului,lacas de cult,46.4289402,23.9580547
Biserica Ortodoxă,lacas de cult,46.428216,23.9092273
Biserica,lacas de cult,46.7489889,22.0937641
Biserica,lacas de cult,46.7348275,22.1027778
Biserica,lacas de cult,46.7348148,22.1024263
Biserica,lacas de cult,46.6943877,22.1135926
Biserica,lacas de cult,46.7065688,22.1113582
Biserica de lemn din Lunca Mureșului,lacas de cult,46.429396,23.9063622
Biserica,lacas de cult,46.7107828,22.1988727
Biserica,lacas de cult,46.6836394,22.1530927
Biserica,lacas de cult,46.7137929,22.2285635
Biserica,lacas de cult,46.7107548,22.2262596
Biserica,lacas de cult,46.6921247,22.265114
Biserica in constructie,lacas de cult,46.705752,22.2403411
Biserica,lacas de cult,46.6858801,22.2185669
Biserica,lacas de cult,46.7018913,22.2431895
Biserica,lacas de cult,46.6757166,22.2646466
Biserica,lacas de cult,46.6736352,22.2630401
Biserica,lacas de cult,46.6740493,22.2641422
Biserica,lacas de cult,46.6726303,22.1827668
Biserica,lacas de cult,46.6571702,22.1649489
Biserica,lacas de cult,46.6853817,22.1237717
Biserica,lacas de cult,46.739184,22.1466879
Biserica,lacas de cult,46.7687741,22.1452555
Biserica,lacas de cult,46.7076778,22.4826729
Biserica,lacas de cult,46.695455,22.4783841
Biserica,lacas de cult,46.6785402,22.4934395
Biserica,lacas de cult,46.7192304,22.4484905
Biserica,lacas de cult,46.7019755,22.438856
Biserica Blandiana,lacas de cult,45.9766684,23.3855519
Biserica Ortodoxă „Nașterea Domnului”,lacas de cult,46.1694194,21.3536535
Paraclisul „Sfinții Împărați Constantin și Elena”,lacas de cult,46.169372,21.3530202
Biserica Curechiu,lacas de cult,46.0983166,22.9684379
Biserica Șesuri,lacas de cult,46.1045566,22.9236264
Biserica Ortodoxă Adormirea Maicii Domnului Crișcior (1644),lacas de cult,46.1217505,22.865425
Biserica,lacas de cult,46.9488321,22.6950125
biserica,lacas de cult,44.7799901,23.5240669
Biserică,lacas de cult,44.2166742,24.8847866
biserica,lacas de cult,44.2334034,24.8834604
biserica,lacas de cult,45.0562938,26.2950115
Biserica Ortodoxă,lacas de cult,45.7451428,24.9708292
Biserica Sfânta Treime,lacas de cult,45.745465,24.9940584
Biserica Orman,lacas de cult,47.0490315,23.817451
Biserica Ortodoxă,lacas de cult,46.5062071,23.9187058
Biserica Ortodoxă Sibiel,lacas de cult,45.7661736,23.9129664
Biserica de lemn Poiana Sibiului,lacas de cult,45.8102461,23.736383
Biserica Deal,lacas de cult,45.85601,23.6172554
Biserica Independentă,lacas de cult,46.5430321,23.8916075
Biserica Sf Arhangheli Mihail si Gavril,lacas de cult,46.5377076,23.8921975
Biserica Răhău,lacas de cult,45.9037884,23.6254757
Sinagoga Merari,lacas de cult,47.1638853,27.5936275
Biserica Mesteacănu,lacas de cult,46.9657,23.0237935
Biserica Cutiș,lacas de cult,46.9509282,23.0179302
Biserica Ortodoxă,lacas de cult,46.9462471,23.0627626
Biserica Hodișu,lacas de cult,46.9081628,22.9093029
Biserica Bologa,lacas de cult,46.8798098,22.8804799
Biserica Săcuieu,lacas de cult,46.8229066,22.8871988
Biserica Morlaca,lacas de cult,46.8606076,22.9226227
Biserica Sfântul Gheorghe,lacas de cult,46.544504,23.8730925
Biserica Sfânta Treime,lacas de cult,46.8050736,22.9989415
Biserica Ortodoxă Someșu Rece,lacas de cult,46.7284462,23.3639076
Biserica,lacas de cult,47.1615318,27.5832237
Biserica Ortodoxă Sfinții Arhangheli,lacas de cult,46.5704451,23.786575
"Biserica Ortodoxă ""Pogorârea Sfântului Duh""",lacas de cult,46.5783161,23.7951046
Biserica Adormirea Maicii Domnului,lacas de cult,46.7546065,23.3801777
Biserica Vale,lacas de cult,45.78243,23.8917803
Biserica Copăceni,lacas de cult,46.5971185,23.734878
Biserica Fortificată,lacas de cult,46.498078,23.7355332
Biserica Fortificată,lacas de cult,46.4987039,23.7100897
Biserica Ortodoxă Înălțarea Sfintei Cruci,lacas de cult,46.4976958,23.6573174
Biserica Ortodoxă Pietroasa,lacas de cult,46.4635971,23.6289209
Biserica Unitariană Pietroasa,lacas de cult,46.4636321,23.6357175
Ref Templom,lacas de cult,46.4638941,23.7351818
Ort Templom,lacas de cult,46.4623338,23.73847
Biserica Buna Vestire,lacas de cult,46.402498,23.8310948
Biserica Reformată,lacas de cult,46.4033174,23.8172088
Biserica Reformată,lacas de cult,46.410976,23.8673852
Biserica Ortodoxă,lacas de cult,46.4127846,23.8703838
Biserica Reformată,lacas de cult,46.3825503,23.85906
Biserica Sf Nicolae,lacas de cult,46.3842302,23.8620159
Biserica Sf Andrei,lacas de cult,46.3804852,23.8576279
Biserica Ortodoxă Uioara de Sus,lacas de cult,46.393186,23.8715422
Mănăstirea  Sfânta Treime - Sibiel,lacas de cult,45.7537955,23.8575139
Biserica Ortodoxă,lacas de cult,46.3692972,23.835747
Biserica Ortodoxă,lacas de cult,46.3705293,23.8372879
Biserica de lemn Copand,lacas de cult,46.4169511,23.9798958
Biserica in constructie,lacas de cult,46.4192363,23.979847
Biserica Stâna de Mureș,lacas de cult,46.4231046,23.9968313
Biserica Ortodoxă,lacas de cult,46.3701644,23.7874711
Biserica Reformată Gâmbaș,lacas de cult,46.3477919,23.7190696
Biserica Ortodoxă Gâmbaș,lacas de cult,46.3463993,23.7232206
Biserica Reformată Ciumbrud,lacas de cult,46.3095627,23.7602516
Biserica Păgida,lacas de cult,46.3404823,23.7440752
Biserica Sfântul Nicolae,lacas de cult,46.3094923,23.7624536
Biserica Ortodoxă de lemn Sfânta Treime,lacas de cult,46.2938968,23.7526747
Biserica Ortodoxă Sfântul Nicolae,lacas de cult,46.2935246,23.7507112
Biserica Sfinții Apostoli Petru și Pavel,lacas de cult,46.2725622,23.7224908
Biserica Pogorârea Sfântului Duh,lacas de cult,46.2731678,23.7207996
Biserica Reformată,lacas de cult,46.274603,23.7214431
Biserica Reformată Leorinț,lacas de cult,46.253994,23.7238197
Biserica Ortodoxă Leorinț,lacas de cult,46.2538996,23.7274106
Biserica Meșcreac,lacas de cult,46.241337,23.7381966
Biserica Greco Catolică,lacas de cult,46.1716426,23.8359548
Biserica Pețelca,lacas de cult,46.2216408,23.7376142
Biserica Căpud,lacas de cult,46.2060597,23.7271053
Biserica Ortodoxă Română Mihalț,lacas de cult,46.1601656,23.7282579
Biserica Greco-Catolică Mihalț,lacas de cult,46.1592363,23.7260992
Biserica Ortodoxă Mihalț,lacas de cult,46.1602209,23.7232962
Biserica Obreja,lacas de cult,46.1742828,23.7644092
Biserica,lacas de cult,44.9985559,28.7470054
Biserica Ortodoxă Totoi,lacas de cult,46.1130212,23.6571483
Biserica Reformată,lacas de cult,46.4458109,23.741271
Biserica Sfânta Treime,lacas de cult,46.4458933,23.74218
Biserica Dumbrava,lacas de cult,46.4345684,23.7714578
Biserica Ortodoxă Inoc,lacas de cult,46.3851273,23.7877817
Biserica Ortodoxă 1 Decea,lacas de cult,46.3820005,23.7625938
Biserica Reformată Decea,lacas de cult,46.3804295,23.7673869
Biserica Ortodoxă 2 Decea,lacas de cult,46.382208,23.7724878
Biserica Ortodoxă Ciugudu de Jos,lacas de cult,46.4176246,23.743245
Biserica Ortodoxă Mirăslău,lacas de cult,46.3637862,23.7075466
Biserica Reformată Mirăslău,lacas de cult,46.3665256,23.7079891
Biserica Intrarea în Biserică a Maicii Domnului,lacas de cult,45.7994891,23.8644105
Cimitir Rânceni,lacas de cult,46.4087313,28.1025437
Biserica Gârbova de Jos,lacas de cult,46.257221,23.665653
Biserica Ruștior,lacas de cult,46.9948865,24.6704494
Biserica ortodoxa din Sebis,lacas de cult,47.0060286,24.7152388
Biserica Reformată,lacas de cult,46.9822491,24.2027649
Biserica Ortodoxă,lacas de cult,46.9809096,24.2046453
Biserica Ortodoxă,lacas de cult,46.980507,24.1760852
Biserica Reformată,lacas de cult,46.981541,24.1764635
Biserica Apatiu,lacas de cult,46.9996904,24.1778822
Biserica Gârbova de Sus,lacas de cult,46.2928071,23.6228053
Biserica Nașterea Fecioarei Maria,lacas de cult,46.282096,23.6413311
Biserica Geomal,lacas de cult,46.2618086,23.6223653
Biserica Beldiu,lacas de cult,46.235936,23.7184417
Biserica Sf. Nicolae,lacas de cult,46.2057837,23.674917
Biserica Reformată,lacas de cult,46.206272,23.6765857
Biserica Greco Catolică,lacas de cult,46.2049838,23.6824842
Biserica Catolică Sfântul Ioan Botezătorul,lacas de cult,47.2112261,27.2686954
Biserica Romano Catolică,lacas de cult,46.2078236,23.6695131
Biserica Sf Treime,lacas de cult,46.1724454,23.6779882
Biserica Sfântul Nicolae,lacas de cult,47.2122619,27.277259
Biserica Coșlariu,lacas de cult,46.1581511,23.68828
Biserica Galtiu,lacas de cult,46.141905,23.6629553
Biserica Fortificată Sântimbru,lacas de cult,46.1367092,23.65018
Biserica Ortodoxă Sântimbru,lacas de cult,46.1364024,23.6493993
Biserica Ortodoxă Oiejdea,lacas de cult,46.1577669,23.6325765
Biserica Reformată Oiejdea,lacas de cult,46.1557343,23.628835
Biserica Ortodoxă Galda de Jos (1906),lacas de cult,46.1793812,23.6154501
Biserica Greco-Ortodoxă Bunavestire (1864),lacas de cult,46.0737403,23.5820329
Biserica Armenească „Sfânta Născătoare”,lacas de cult,46.2819473,26.5991205
Catedrala Sf. Arhangheli Mihail și Gavril,lacas de cult,47.9292173,23.8846562
Biserica Sf. Carol Borromeo,lacas de cult,47.9288903,23.8868019
Biserica Sf Paraschiva,lacas de cult,46.0874603,23.5878208
Biserica Întâmpinarea Domnului,lacas de cult,46.081403,23.5789774
